time rocket_mass
1691261127.5517406 8385477 
1691261128.5263188 8385478 
1691261129.503434 8385481 
1691261130.4815946 8385478 
1691261131.5475326 8385460 
1691261132.5245132 8385486 
1691261133.504412 8385474 
1691261134.568734 8385518 
1691261135.548071 8385459 
1691261136.5230358 8385446 
1691261137.5007658 8385462 
1691261138.5682664 8385464 
1691261139.5441003 8385488 
1691261140.5208628 8385481 
1691261141.498832 8385468 
1691261142.5654254 8385483 
1691261143.5421386 8385455 
1691261144.5193145 8385463 
1691261145.4972441 8385502 
1691261146.5631166 8385434 
1691261147.5401726 8385457 
1691261148.5181882 8385459 
1691261149.496267 8385493 
1691261150.5615447 8385501 
1691261151.539027 8385459 
1691261152.5164888 8385496 
1691261153.4936032 8385435 
1691261154.5595577 8385463 
1691261155.5364323 8385444 
1691261156.5138009 8385482 
1691261157.4916728 8385511 
1691261158.5576572 8385505 
1691261159.5338335 8385496 
1691261160.5108454 8385455 
1691261161.487964 8385476 
1691261162.553982 8385443 
1691261163.532293 8385466 
1691261164.5124245 8385529 
1691261165.4861417 8385483 
1691261166.552509 8385496 
1691261167.5292537 8385438 
1691261168.506353 8385480 
1691261169.4843676 8385451 
1691261170.5503964 8385449 
1691261171.5274842 8385460 
1691261172.5044327 8385413 
1691261173.57059 8385431 
1691261174.5495906 8385462 
1691261175.52553 8385442 
1691261176.5026762 8385451 
1691261177.5687642 8385452 
1691261178.5457394 8385468 
1691261179.5226755 8385441 
1691261180.5004997 8385438 
1691261181.5666363 8385462 
1691261182.5442266 8385456 
1691261183.521333 8385427 
1691261184.4980116 8385431 
1691261185.5654743 8385455 
1691261186.5421178 8385445 
1691261187.5191107 8385458 
1691261188.4962635 8385423 
1691261189.562347 8385496 
1691261190.5392735 8385470 
1691261191.5163162 8385466 
1691261192.4952624 8385410 
1691261193.5604906 8385446 
1691261194.536395 8385476 
1691261195.513643 8385461 
1691261196.4905648 8385485 
1691261197.5566351 8385511 
1691261198.5347178 8385440 
1691261199.511723 8385525 
1691261200.4887397 8385492 
1691261201.5549083 8385482 
1691261202.5321019 8385505 
1691261203.5110505 8385446 
1691261204.4870033 8385502 
1691261205.5529454 8385517 
1691261206.530065 8385511 
1691261207.5071194 8385485 
1691261208.485137 8385521 
1691261209.5512562 8385543 
1691261210.5290225 8385486 
1691261211.5052564 8385474 
1691261212.4836376 8385515 
1691261213.555602 8385488 
1691261214.5264676 8385469 
1691261215.5034606 8385472 
1691261216.5696099 8385533 
1691261217.5465975 8385481 
1691261218.5246358 8385456 
1691261219.5016518 8385509 
1691261220.5677667 8385448 
1691261221.5448842 8385510 
1691261222.5219085 8385491 
1691261223.498592 8385480 
1691261224.5658345 8385469 
1691261225.5431478 8385514 
1691261226.5201054 8385518 
1691261227.4970694 8385489 
1691261228.563116 8385458 
1691261229.5403085 8385486 
1691261230.5172226 8385506 
1691261231.495629 8385498 
1691261232.5605056 8385507 
1691261233.538705 8385511 
1691261234.5142426 8385482 
1691261235.492351 8385497 
1691261236.5584817 8385499 
1691261237.535344 8385488 
1691261238.512296 8385514 
1691261239.4896922 8385481 
1691261240.5556471 8385525 
1691261241.5343013 8385485 
1691261242.5104847 8385482 
1691261243.487604 8385487 
1691261244.5536067 8385454 
1691261245.5306232 8385446 
1691261246.508944 8385448 
1691261247.4860525 8385449 
1691261248.552168 8385480 
1691261249.529049 8385502 
1691261250.506104 8385506 
1691261251.4829512 8385505 
1691261252.5498652 8385448 
1691261253.526934 8385519 
1691261254.503985 8385498 
1691261255.5701334 8385455 
1691261256.5474944 8385494 
1691261257.5254984 8385453 
1691261258.5025387 8385434 
1691261259.5704927 8385493 
1691261260.5455852 8385507 
1691261261.522827 8385457 
1691261262.5015998 8385458 
1691261263.5667627 8385459 
1691261264.5437102 8385431 
1691261265.520833 8385446 
1691261266.4968266 8385453 
1691261267.563953 8385464 
1691261268.5409117 8385419 
1691261269.5181735 8385455 
1691261270.495071 8385423 
1691261271.5617244 8385473 
1691261272.5544887 8385415 
1691261273.5150921 8385435 
1691261274.4949033 8385405 
1691261275.5592985 8385405 
1691261276.5362418 8385434 
1691261277.5132024 8385447 
1691261278.4906366 8385393 
1691261279.557653 8385391 
1691261280.5345364 8385401 
1691261281.5147042 8385432 
1691261282.488551 8385397 
1691261283.5546591 8385453 
1691261284.53267 8385429 
1691261285.5097485 8385455 
1691261286.486816 8385444 
1691261287.5525353 8385412 
1691261288.5297415 8385431 
1691261289.5079854 8385453 
1691261290.4848099 8385426 
1691261291.551233 8385442 
1691261292.5279295 8385430 
1691261293.5054774 8385382 
1691261294.5709395 8385410 
1691261295.5492208 8385482 
1691261296.5261467 8385475 
1691261297.5033324 8385415 
1691261298.5704477 8385443 
1691261299.5463927 8385423 
1691261300.5245657 8385443 
1691261301.5004456 8385387 
1691261302.566509 8385438 
1691261303.5432825 8385477 
1691261304.5206816 8385434 
1691261305.4976962 8385464 
1691261306.5647335 8385495 
1691261307.5418007 8385475 
1691261308.5188127 8385472 
1691261309.4958494 8385450 
1691261310.5618424 8385455 
1691261311.5508199 8385449 
1691261312.5170214 8385495 
1691261313.4940674 8385448 
1691261314.5601249 8385463 
1691261315.5371304 8385471 
1691261316.5142324 8385446 
1691261317.4920595 8385459 
1691261318.5584302 8385435 
1691261319.5354826 8385433 
1691261320.5122135 8385430 
1691261321.489208 8385461 
1691261322.556333 8385447 
1691261323.533497 8385438 
1691261324.5103126 8385468 
1691261325.487397 8385430 
1691261326.5535367 8385388 
1691261327.5306668 8385253 
1691261328.5087228 8385115 
1691261329.4923067 8385451 
1691261330.5548072 8385608 
1691261331.5329518 8385519 
1691261332.5056336 8385494 
1691261333.5731936 8385490 
1691261334.551605 8385453 
1691261335.527141 8385504 
1691261336.5042167 8385427 
1691261337.5690522 8385252 
1691261338.5472496 8385403 
1691261339.5243874 8385445 
1691261340.5067692 8385436 
1691261341.5675852 8385420 
1691261342.544363 8385437 
1691261343.5224981 8385493 
1691261344.4992013 8385551 
1691261345.5656002 8385493 
1691261346.5424669 8385476 
1691261347.5193474 8385430 
1691261348.4976864 8385483 
1691261349.5639155 8385464 
1691261350.5495713 8385480 
1691261351.5178123 8385494 
1691261352.4949965 8385442 
1691261353.5619907 8385431 
1691261354.5389256 8385490 
1691261355.5158925 8385407 
1691261356.4928033 8384913 
1691261357.5598466 8385082 
1691261358.5371428 8385266 
1691261359.5143468 8385569 
1691261360.4920754 8385602 
1691261361.5573225 8385616 
1691261362.5366385 8385539 
1691261363.512377 8385525 
1691261364.4892151 8385531 
1691261365.5563745 8385498 
1691261366.5325086 8385494 
1691261367.5105772 8385478 
1691261368.487587 8385373 
1691261369.553812 8385376 
1691261370.5307248 8385429 
1691261371.508644 8385425 
1691261372.5749373 8385458 
1691261373.5506077 8385501 
1691261374.5278988 8385477 
1691261375.5047107 8385456 
1691261376.5710106 8385469 
1691261377.5491185 8385461 
1691261378.526048 8385481 
1691261379.5107307 8385458 
1691261380.569061 8385628 
1691261381.545973 8385432 
1691261382.5242033 8385408 
1691261383.5013182 8385475 
1691261384.5673554 8385528 
1691261385.5443532 8385486 
1691261386.5213711 8385491 
1691261387.4993062 8385486 
1691261388.565671 8385425 
1691261389.5482984 8385501 
1691261390.5195968 8385536 
1691261391.4980173 8385688 
1691261392.5626864 8385601 
1691261393.5397868 8385538 
1691261394.5184078 8385558 
1691261395.495057 8385529 
1691261396.5619733 8385546 
1691261397.5378997 8385546 
1691261398.5158453 8385496 
1691261399.492108 8385535 
1691261400.5580127 8385463 
1691261401.5348723 8385485 
1691261402.5123343 8385497 
1691261403.4899988 8385500 
1691261404.5561066 8385501 
1691261405.5334337 8385473 
1691261406.5104702 8385493 
1691261407.4873056 8385505 
1691261408.5536447 8385522 
1691261409.5295684 8385480 
1691261410.506528 8385525 
1691261411.572574 8385478 
1691261412.549694 8385511 
1691261413.5267286 8385533 
1691261414.5047219 8385491 
1691261415.5708258 8385510 
1691261416.547769 8385488 
1691261417.5250998 8385488 
1691261418.5071166 8385476 
1691261419.5679505 8385460 
1691261420.5460446 8385488 
1691261421.5229146 8385471 
1691261422.5000584 8385472 
1691261423.5661201 8385454 
1691261424.544593 8385454 
1691261425.5211039 8385451 
1691261426.4981425 8385418 
1691261427.5650504 8385450 
1691261428.546473 8385468 
1691261429.5193996 8385472 
1691261430.4965014 8385489 
1691261431.5629516 8385438 
1691261432.5396335 8385474 
1691261433.5163596 8385440 
1691261434.4947708 8385450 
1691261435.560572 8385438 
1691261436.5376854 8385430 
1691261437.514654 8385446 
1691261438.4917955 8385406 
1691261439.5583756 8385427 
1691261440.5358071 8385414 
1691261441.5130277 8385464 
1691261442.4900548 8385460 
1691261443.5560508 8385436 
1691261444.533207 8385461 
1691261445.509261 8385445 
1691261446.4872243 8385438 
1691261447.5543895 8385418 
1691261448.5306704 8385393 
1691261449.5073414 8385430 
1691261450.5734313 8385404 
1691261451.5504444 8385413 
1691261452.5284424 8385394 
1691261453.5056686 8385383 
1691261454.5713327 8385380 
1691261455.5484946 8385399 
1691261456.5267897 8385396 
1691261457.5054643 8385434 
1691261458.5698283 8385497 
1691261459.5466914 8385464 
1691261460.523859 8385436 
1691261461.5009458 8385389 
1691261462.5682054 8385442 
1691261463.544898 8385428 
1691261464.5221322 8385373 
1691261465.4991221 8385384 
1691261466.5651803 8385374 
1691261467.5430915 8385420 
1691261468.5213456 8385466 
1691261469.497123 8385424 
1691261470.5632343 8385415 
1691261471.540287 8385400 
1691261472.5174901 8385396 
1691261473.4953537 8385435 
1691261474.5614877 8385395 
1691261475.5386221 8385382 
1691261476.5164633 8385336 
1691261477.4926293 8385382 
1691261478.5587192 8385340 
1691261479.5370483 8385356 
1691261480.5138805 8385431 
1691261481.4896436 8385382 
1691261482.5557432 8385368 
1691261483.5329344 8385426 
1691261484.5110133 8385380 
1691261485.4880788 8385390 
1691261486.5543761 8385446 
1691261487.531169 8385391 
1691261488.5082128 8385388 
1691261489.5744007 8385442 
1691261490.5523062 8385436 
1691261491.5293837 8385424 
1691261492.5066311 8385446 
1691261493.5724647 8385383 
1691261494.5505943 8385409 
1691261495.5285873 8385452 
1691261496.5059285 8385466 
1691261497.5740027 8385461 
1691261498.5485866 8385453 
1691261499.5284073 8385425 
1691261500.5030217 8385406 
1691261501.5694764 8385440 
1691261502.5459392 8385411 
1691261503.5238118 8385402 
1691261504.5009992 8385432 
1691261505.5668118 8385469 
1691261506.5446227 8385416 
1691261507.5219543 8385408 
1691261508.498843 8385420 
1691261509.5649776 8385453 
1691261510.5428865 8385415 
1691261511.5190127 8385443 
1691261512.4972935 8385393 
1691261513.5633762 8385399 
1691261514.540163 8385412 
1691261515.517478 8385393 
1691261516.4943786 8385404 
1691261517.5594134 8385412 
1691261518.5366273 8385390 
1691261519.5136795 8385396 
1691261520.4915626 8385411 
1691261521.5575652 8385391 
1691261522.5346797 8385423 
1691261523.5115824 8385444 
1691261524.4889352 8385345 
1691261525.5549397 8385418 
1691261526.5330265 8385400 
1691261527.5099785 8385424 
1691261528.5760753 8385384 
1691261529.553133 8385385 
1691261530.530177 8385390 
1691261531.5082097 8385396 
1691261532.5742269 8385385 
1691261533.5511189 8385357 
1691261534.5281975 8385379 
1691261535.506657 8385423 
1691261536.5852714 8385445 
1691261537.5494835 8385416 
1691261538.5265863 8385401 
1691261539.5046546 8385401 
1691261540.5719001 8385373 
1691261541.5476713 8385397 
1691261542.524627 8385404 
1691261543.5026596 8385395 
1691261544.570462 8385370 
1691261545.545811 8385412 
1691261546.5227935 8385430 
1691261547.4997907 8385416 
1691261548.5668519 8385393 
1691261549.5443287 8385390 
1691261550.5212169 8385427 
1691261551.4980302 8385388 
1691261552.563998 8385378 
1691261553.541298 8385408 
1691261554.518486 8385371 
1691261555.4971485 8385427 
1691261556.561414 8385411 
1691261557.5385225 8385430 
1691261558.5165427 8385446 
1691261559.493472 8385383 
1691261560.5594199 8385381 
1691261561.5363598 8385421 
1691261562.5147648 8385408 
1691261563.4917529 8385341 
1691261564.5579886 8385396 
1691261565.5348587 8385404 
1691261566.5117865 8385364 
1691261567.489927 8385378 
1691261568.5559976 8385437 
1691261569.5336099 8385435 
1691261570.5099525 8385403 
1691261571.575947 8385396 
1691261572.5532193 8385386 
1691261573.5311146 8385446 
1691261574.5083396 8385445 
1691261575.5828488 8385392 
1691261576.55337 8385385 
1691261577.5283837 8385463 
1691261578.5063586 8385472 
1691261579.5725236 8385465 
1691261580.549574 8385456 
1691261581.5275886 8385470 
1691261582.5045388 8385466 
1691261583.5706635 8385517 
1691261584.5476649 8385491 
1691261585.5257864 8385485 
1691261586.5026996 8385496 
1691261587.5687544 8385481 
1691261588.54513 8385481 
1691261589.5219584 8385480 
1691261590.4999743 8385439 
1691261591.5659692 8385424 
1691261592.5428884 8385468 
1691261593.5199249 8385459 
1691261594.4979703 8385433 
1691261595.5643592 8385424 
1691261596.5411975 8385452 
1691261597.5189757 8385446 
1691261598.495302 8385464 
1691261599.5624301 8385448 
1691261600.539405 8385434 
1691261601.5164552 8385445 
1691261602.495129 8385401 
1691261603.559592 8385437 
1691261604.5458295 8385444 
1691261605.5147457 8385400 
1691261606.4916627 8385443 
1691261607.5588095 8385437 
1691261608.5356865 8385428 
1691261609.513007 8385454 
1691261610.4897323 8385422 
1691261611.5575836 8385394 
1691261612.534276 8385425 
1691261613.516625 8385485 
1691261614.5805223 8385413 
1691261615.555148 8385445 
1691261616.5320945 8385427 
1691261617.508998 8385425 
1691261618.5749943 8385409 
1691261619.5520906 8385407 
1691261620.5302432 8385440 
1691261621.5075982 8385445 
1691261622.574077 8385400 
1691261623.5516183 8385426 
1691261624.5263436 8385411 
1691261625.504571 8385422 
1691261626.5706723 8385408 
1691261627.547704 8385410 
1691261628.524697 8385432 
1691261629.5028107 8385434 
1691261630.568751 8385347 
1691261631.546311 8385388 
1691261632.5236158 8385370 
1691261633.5022905 8385411 
1691261634.566957 8385394 
1691261635.5438786 8385403 
1691261636.5208404 8385397 
1691261637.498842 8385379 
1691261638.5662818 8385410 
1691261639.542366 8385376 
1691261640.5201113 8385399 
1691261641.497598 8385401 
1691261642.5634108 8385383 
1691261643.543131 8385381 
1691261644.5175803 8385383 
1691261645.4956243 8385381 
1691261646.5615969 8385379 
1691261647.5386329 8385386 
1691261648.5166943 8385363 
1691261649.4939883 8385372 
1691261650.5597317 8385366 
1691261651.5368361 8385405 
1691261652.515068 8385365 
1691261653.4918249 8385384 
1691261654.557867 8385361 
1691261655.5349207 8385354 
1691261656.5127647 8385342 
1691261657.5789983 8385354 
1691261658.5561895 8385332 
1691261659.533123 8385371 
1691261660.5091307 8385368 
1691261661.575895 8385361 
1691261662.5534728 8385339 
1691261663.5311582 8385373 
1691261664.5072777 8385387 
1691261665.5733528 8385351 
1691261666.5513182 8385348 
1691261667.5314422 8385359 
1691261668.5061293 8385381 
1691261669.5714004 8385359 
1691261670.5484247 8385353 
1691261671.5264916 8385372 
1691261672.516208 8385388 
1691261673.569674 8385350 
1691261674.54763 8385400 
1691261675.5248492 8385395 
1691261676.5017464 8385387 
1691261677.5676632 8385394 
1691261678.5460024 8385375 
1691261679.524266 8385388 
1691261680.5015962 8385378 
1691261681.5659401 8385394 
1691261682.54551 8385392 
1691261683.5211527 8385363 
1691261684.4981742 8385366 
1691261685.5641873 8385369 
1691261686.5422184 8385377 
1691261687.5191882 8385390 
1691261688.4962924 8385365 
1691261689.56236 8385386 
1691261690.5425515 8385391 
1691261691.5214546 8385387 
1691261692.4964108 8385386 
1691261693.5604923 8385416 
1691261694.5385163 8385403 
1691261695.5154603 8385389 
1691261696.4914315 8385360 
1691261697.5576494 8385353 
1691261698.53464 8385382 
1691261699.5125751 8385376 
1691261700.5786145 8385429 
1691261701.5558834 8385376 
1691261702.5331502 8385383 
1691261703.511183 8385401 
1691261704.5769103 8385343 
1691261705.5539782 8385402 
1691261706.5309782 8385370 
1691261707.5088804 8385388 
1691261708.5751996 8385423 
1691261709.552152 8385362 
1691261710.532229 8385427 
1691261711.5089 8385430 
1691261712.5733142 8385405 
1691261713.5503333 8385398 
1691261714.5271828 8385412 
1691261715.5054352 8385416 
1691261716.5715182 8385420 
1691261717.5485697 8385340 
1691261718.5266216 8385415 
1691261719.5036604 8385415 
1691261720.569899 8385385 
1691261721.5483274 8385379 
1691261722.525017 8385381 
1691261723.5018458 8385362 
1691261724.5677593 8385364 
1691261725.5446966 8385363 
1691261726.5235906 8385373 
1691261727.5000129 8385382 
1691261728.5661201 8385375 
1691261729.5454109 8385343 
1691261730.5210996 8385372 
1691261731.4980807 8385392 
1691261732.5633695 8385398 
